NAME,SEX,SPEECH,DECLINATION,REFERENCE
Konrado,false,NOUN,W,Konrada
Konrady,false,NOUN,D,Konrada
Konradzie,false,NOUN,Ms:C,Konrada
Konradyna,true,NOUN,D:B,Konradyn
Konradynem,true,NOUN,N,Konradyn
Konradynie,true,NOUN,Ms,Konradyn
Konradynie,true,NOUN,W,Konradyn
Konradyn,true,NOUN,M,Konradyn
Konradynowi,true,NOUN,C,Konradyn
Konradyna,false,NOUN,M,Konradyna
Konradyn¹,false,NOUN,N,Konradyna
Konradynê,false,NOUN,B,Konradyna
Konradynie,false,NOUN,Ms:C,Konradyna
Konradyno,false,NOUN,W,Konradyna
Konradyny,false,NOUN,D,Konradyna
Konstancjusza,true,NOUN,D:B,Konstancjusz
Konstancjuszem,true,NOUN,N,Konstancjusz
Konstancjusz,true,NOUN,M,Konstancjusz
Konstancjuszowi,true,NOUN,C,Konstancjusz
Konstancjuszu,true,NOUN,Ms,Konstancjusz
Konstancjuszu,true,NOUN,W,Konstancjusz
Konstansa,true,NOUN,D:B,Konstans
Konstansem,true,NOUN,N,Konstans
Konstansie,true,NOUN,Ms,Konstans
Konstansie,true,NOUN,W,Konstans
Konstans,true,NOUN,M,Konstans
Konstansowi,true,NOUN,C,Konstans
Konstantego,true,NOUN,D:B,Konstanty
Konstantemu,true,NOUN,C,Konstanty
Konstanty,true,NOUN,M,Konstanty
Konstanty,true,NOUN,W,Konstanty
Konstantym,true,NOUN,N,Konstanty
Konstantym,true,NOUN,Ms,Konstanty
Konstantyna,true,NOUN,D:B,Konstantyn
Konstantynem,true,NOUN,N,Konstantyn
Konstantynie,true,NOUN,Ms,Konstantyn
Konstantynie,true,NOUN,W,Konstantyn
Konstantyn,true,NOUN,M,Konstantyn
Konstantynowi,true,NOUN,C,Konstantyn
Konstantyna,false,NOUN,M,Konstantyna
Konstantyn¹,false,NOUN,N,Konstantyna
Konstantynê,false,NOUN,B,Konstantyna
Konstantynie,false,NOUN,Ms:C,Konstantyna
Konstantyno,false,NOUN,W,Konstantyna
Konstantyny,false,NOUN,D,Konstantyna
Koñdzia,false,NOUN,M,Koñdzia
Koñdzi¹,false,NOUN,N,Koñdzia
Koñdziê,false,NOUN,B,Koñdzia
Koñdzi,false,NOUN,Ms:C,Koñdzia
Koñdzi,false,NOUN,D,Koñdzia
Koñdziu,false,NOUN,W,Koñdzia
Kordelia,false,NOUN,M,Kordelia
Kordeli¹,false,NOUN,N,Kordelia
Kordeliê,false,NOUN,B,Kordelia
Kordelii,false,NOUN,Ms:C,Kordelia
Kordelii,false,NOUN,D,Kordelia
Kordelio,false,NOUN,W,Kordelia
Kordiana,true,NOUN,D:B,Kordian
Kordianem,true,NOUN,N,Kordian
Kordianie,true,NOUN,Ms,Kordian
Kordianie,true,NOUN,W,Kordian
Kordian,true,NOUN,M,Kordian
Kordianowi,true,NOUN,C,Kordian
Kordula,false,NOUN,M,Kordula
Kordul¹,false,NOUN,N,Kordula
Kordulê,false,NOUN,B,Kordula
Korduli,false,NOUN,Ms:C,Kordula
Korduli,false,NOUN,D,Kordula
Kordulo,false,NOUN,W,Kordula
Kordulu,false,NOUN,W,Kordula
Kornela,true,NOUN,D:B,Kornel
Kornelem,true,NOUN,N,Kornel
Kornel,true,NOUN,M,Kornel
Kornelowi,true,NOUN,C,Kornel
Kornelu,true,NOUN,Ms,Kornel
Kornelu,true,NOUN,W,Kornel
Kornelego,true,NOUN,D:B,Korneli
Kornelemu,true,NOUN,C,Korneli
Korneli,true,NOUN,M,Korneli
Korneli,true,NOUN,W,Korneli
Kornelim,true,NOUN,N,Korneli
Kornelim,true,NOUN,Ms,Korneli
Kornelia,false,NOUN,M,Kornelia
Korneli¹,false,NOUN,N,Kornelia
Korneliê,false,NOUN,B,Kornelia
Kornelii,false,NOUN,Ms:C,Kornelia
Kornelii,false,NOUN,D,Kornelia
Kornelio,false,NOUN,W,Kornelia
Korneliusza,true,NOUN,D:B,Korneliusz
Korneliuszem,true,NOUN,N,Korneliusz
Korneliusz,true,NOUN,M,Korneliusz
Korneliuszowi,true,NOUN,C,Korneliusz
Korneliuszu,true,NOUN,Ms,Korneliusz
Korneliuszu,true,NOUN,W,Korneliusz
Koryna,false,NOUN,M,Koryna
Koryn¹,false,NOUN,N,Koryna
Korynê,false,NOUN,B,Koryna
Korynie,false,NOUN,Ms:C,Koryna
Koryno,false,NOUN,W,Koryna
Koryny,false,NOUN,D,Koryna
Korynna,false,NOUN,M,Korynna
Korynn¹,false,NOUN,N,Korynna
Korynnê,false,NOUN,B,Korynna
Korynnie,false,NOUN,Ms:C,Korynna
Korynno,false,NOUN,W,Korynna
Korynny,false,NOUN,D,Korynna
Kosma,true,NOUN,M,Kosma
Kosm¹,true,NOUN,N,Kosma
Kosmê,true,NOUN,B,Kosma
Kosmie,true,NOUN,Ms:C,Kosma
Kosmo,true,NOUN,W,Kosma
Kosmy,true,NOUN,D,Kosma
Kostek,true,NOUN,M,Kostek
Kostka,true,NOUN,D:B,Kostek
Kostkiem,true,NOUN,N,Kostek
Kostkowi,true,NOUN,C,Kostek
Kostku,true,NOUN,Ms,Kostek
Kostku,true,NOUN,W,Kostek
Kostce,false,NOUN,Ms:C,Kostka
Kostka,false,NOUN,M,Kostka
Kostk¹,false,NOUN,N,Kostka
Kostkê,false,NOUN,B,Kostka
Kostki,false,NOUN,D,Kostka
Kostko,false,NOUN,W,Kostka
Kostusia,false,NOUN,M,Kostusia
Kostusi¹,false,NOUN,N,Kostusia
Kostusiê,false,NOUN,B,Kostusia
Kostusi,false,NOUN,Ms:C,Kostusia
Kostusi,false,NOUN,D,Kostusia
Kostusiu,false,NOUN,W,Kostusia
Kostusia,true,NOUN,D:B,Kostuœ
Kostusiem,true,NOUN,N,Kostuœ
Kostusiowi,true,NOUN,C,Kostuœ
Kostusiu,true,NOUN,Ms,Kostuœ
Kostusiu,true,NOUN,W,Kostuœ
Kostuœ,true,NOUN,M,Kostuœ
Kraka,true,NOUN,D:B,Krak
Krakiem,true,NOUN,N,Krak
Krak,true,NOUN,M,Krak
Krakowi,true,NOUN,C,Krak
Kraku,true,NOUN,Ms,Krak
Kraku,true,NOUN,W,Krak
Kreona,true,NOUN,D:B,Kreon
Kreonem,true,NOUN,N,Kreon
Kreonie,true,NOUN,Ms,Kreon
Kreonie,true,NOUN,W,Kreon
Kreon,true,NOUN,M,Kreon
Kreonowi,true,NOUN,C,Kreon
Krescensa,true,NOUN,D:B,Krescens
Krescensem,true,NOUN,N,Krescens
Krescensie,true,NOUN,Ms,Krescens
Krescensie,true,NOUN,W,Krescens
Krescens,true,NOUN,M,Krescens
Krescensowi,true,NOUN,C,Krescens
Krescensjusza,true,NOUN,D:B,Krescensjusz
Krescensjuszem,true,NOUN,N,Krescensjusz
Krescensjusz,true,NOUN,M,Krescensjusz
Krescensjuszowi,true,NOUN,C,Krescensjusz
Krescensjuszu,true,NOUN,Ms,Krescensjusz
Krescensjuszu,true,NOUN,W,Krescensjusz
Kresilasa,true,NOUN,D:B,Kresilas
Kresilasem,true,NOUN,N,Kresilas
Kresilasie,true,NOUN,Ms,Kresilas
Kresilasie,true,NOUN,W,Kresilas
Kresilas,true,NOUN,M,Kresilas
Kresilasowi,true,NOUN,C,Kresilas
Krezusa,true,NOUN,D:B,Krezus
Krezusem,true,NOUN,N,Krezus
Krezusie,true,NOUN,Ms,Krezus
Krezusie,true,NOUN,W,Krezus
Krezus,true,NOUN,M,Krezus
Krezusowi,true,NOUN,C,Krezus
Kriszna,true,NOUN,M,Kriszna
Kriszn¹,true,NOUN,N,Kriszna
Krisznê,true,NOUN,B,Kriszna
Krisznie,true,NOUN,Ms:C,Kriszna
Kriszno,true,NOUN,W,Kriszna
Kriszny,true,NOUN,D,Kriszna
Kronida,true,NOUN,D:B,Kronid
Kronidem,true,NOUN,N,Kronid
Kronid,true,NOUN,M,Kronid
Kronidowi,true,NOUN,C,Kronid
Kronidzie,true,NOUN,Ms,Kronid
Kronidzie,true,NOUN,W,Kronid
Kronosa,true,NOUN,D:B,Kronos
Kronosem,true,NOUN,N,Kronos
Kronosie,true,NOUN,Ms,Kronos
Kronosie,true,NOUN,W,Kronos
Kronos,true,NOUN,M,Kronos
Kronosowi,true,NOUN,C,Kronos
Kruczek,true,NOUN,M,Kruczek
Kruczka,true,NOUN,D:B,Kruczek
Kruczkiem,true,NOUN,N,Kruczek
Kruczkowi,true,NOUN,C,Kruczek
Kruczku,true,NOUN,Ms,Kruczek
Kruczku,true,NOUN,W,Kruczek
Krysia,false,NOUN,M,Krysia
Krysi¹,false,NOUN,N,Krysia
Krysiê,false,NOUN,B,Krysia
Krysi,false,NOUN,Ms:C,Krysia
Krysi,false,NOUN,D,Krysia
Krysiu,false,NOUN,W,Krysia
Kryspina,true,NOUN,D:B,Kryspin
Kryspinem,true,NOUN,N,Kryspin
Kryspinie,true,NOUN,Ms,Kryspin
Kryspinie,true,NOUN,W,Kryspin
Kryspin,true,NOUN,M,Kryspin
Kryspinowi,true,NOUN,C,Kryspin
Kryspina,false,NOUN,M,Kryspina
Kryspin¹,false,NOUN,N,Kryspina
Kryspinê,false,NOUN,B,Kryspina
Kryspinie,false,NOUN,Ms:C,Kryspina
Kryspino,false,NOUN,W,Kryspina
Kryspiny,false,NOUN,D,Kryspina
Krystiana,true,NOUN,D:B,Krystian
Krystianem,true,NOUN,N,Krystian
Krystianie,true,NOUN,Ms,Krystian
Krystianie,true,NOUN,W,Krystian
Krystian,true,NOUN,M,Krystian
Krystianowi,true,NOUN,C,Krystian
Krystiana,false,NOUN,M,Krystiana
Krystian¹,false,NOUN,N,Krystiana
Krystianê,false,NOUN,B,Krystiana
Krystianie,false,NOUN,Ms:C,Krystiana
Krystiano,false,NOUN,W,Krystiana
Krystiany,false,NOUN,D,Krystiana
Krystyna,true,NOUN,D:B,Krystyn
Krystynem,true,NOUN,N,Krystyn
Krystynie,true,NOUN,Ms,Krystyn
Krystynie,true,NOUN,W,Krystyn
Krystyn,true,NOUN,M,Krystyn
Krystynowi,true,NOUN,C,Krystyn
Krystyna,false,NOUN,M,Krystyna
Krystyn¹,false,NOUN,N,Krystyna
Krystynê,false,NOUN,B,Krystyna
Krystynie,false,NOUN,Ms:C,Krystyna
Krystyno,false,NOUN,W,Krystyna
Krystyny,false,NOUN,D,Krystyna
Krystynce,false,NOUN,Ms:C,Krystynka
Krystynka,false,NOUN,M,Krystynka
Krystynk¹,false,NOUN,N,Krystynka
Krystynkê,false,NOUN,B,Krystynka
Krystynki,false,NOUN,D,Krystynka
Krystynko,false,NOUN,W,Krystynka
Kryœce,false,NOUN,Ms:C,Kryœka
Kryœka,false,NOUN,M,Kryœka
Kryœk¹,false,NOUN,N,Kryœka
Kryœkê,false,NOUN,B,Kryœka
Kryœki,false,NOUN,D,Kryœka
Kryœko,false,NOUN,W,Kryœka
Krzesimira,true,NOUN,D:B,Krzesimir
Krzesimirem,true,NOUN,N,Krzesimir
Krzesimir,true,NOUN,M,Krzesimir
Krzesimirowi,true,NOUN,C,Krzesimir
Krzesimirze,true,NOUN,Ms,Krzesimir
Krzesimirze,true,NOUN,W,Krzesimir
Krzesis³awa,true,NOUN,D:B,Krzesis³aw
Krzesis³awem,true,NOUN,N,Krzesis³aw
Krzesis³awie,true,NOUN,Ms,Krzesis³aw
Krzesis³awie,true,NOUN,W,Krzesis³aw
Krzesis³aw,true,NOUN,M,Krzesis³aw
Krzesis³awowi,true,NOUN,C,Krzesis³aw
Krzesis³awa,false,NOUN,M,Krzesis³awa
Krzesis³aw¹,false,NOUN,N,Krzesis³awa
Krzesis³awê,false,NOUN,B,Krzesis³awa
Krzesis³awie,false,NOUN,Ms:C,Krzesis³awa
Krzesis³awo,false,NOUN,W,Krzesis³awa
Krzesis³awy,false,NOUN,D,Krzesis³awa
Krzycha,true,NOUN,D:B,Krzych
Krzychem,true,NOUN,N,Krzych
Krzych,true,NOUN,M,Krzych
Krzychowi,true,NOUN,C,Krzych
Krzychu,true,NOUN,Ms,Krzych
Krzychu,true,NOUN,W,Krzych
Krzycha,false,NOUN,M,Krzycha
Krzych¹,false,NOUN,N,Krzycha
Krzychê,false,NOUN,B,Krzycha
Krzycho,false,NOUN,W,Krzycha
Krzychy,false,NOUN,D,Krzycha
Krzysze,false,NOUN,Ms:C,Krzycha
Krzysia,false,NOUN,M,Krzysia
Krzysi¹,false,NOUN,N,Krzysia
Krzysiê,false,NOUN,B,Krzysia
Krzysi,false,NOUN,Ms:C,Krzysia
Krzysi,false,NOUN,D,Krzysia
Krzysiu,false,NOUN,W,Krzysia
Krzysiek,true,NOUN,M,Krzysiek
Krzyœka,true,NOUN,D:B,Krzysiek
Krzyœkiem,true,NOUN,N,Krzysiek
Krzyœkowi,true,NOUN,C,Krzysiek
Krzyœku,true,NOUN,Ms,Krzysiek
Krzyœku,true,NOUN,W,Krzysiek
Krzysia,true,NOUN,D:B,Krzysio
Krzysiem,true,NOUN,N,Krzysio
Krzysio,true,NOUN,M,Krzysio
Krzysiowi,true,NOUN,C,Krzysio
Krzysiu,true,NOUN,Ms,Krzysio
Krzysiu,true,NOUN,W,Krzysio
Krzysztofa,true,NOUN,D:B,Krzysztof
Krzysztofem,true,NOUN,N,Krzysztof
Krzysztofie,true,NOUN,Ms,Krzysztof
Krzysztofie,true,NOUN,W,Krzysztof
Krzysztof,true,NOUN,M,Krzysztof
Krzysztofowi,true,NOUN,C,Krzysztof
Krzysztofa,false,NOUN,M,Krzysztofa
Krzysztof¹,false,NOUN,N,Krzysztofa
Krzysztofê,false,NOUN,B,Krzysztofa
Krzysztofie,false,NOUN,Ms:C,Krzysztofa
Krzysztofo,false,NOUN,W,Krzysztofa
Krzysztofy,false,NOUN,D,Krzysztofa
Krzysia,true,NOUN,D:B,Krzyœ
Krzysiem,true,NOUN,N,Krzyœ
Krzysiowi,true,NOUN,C,Krzyœ
Krzysiu,true,NOUN,Ms,Krzyœ
Krzysiu,true,NOUN,W,Krzyœ
Krzyœ,true,NOUN,M,Krzyœ
Krzyœce,false,NOUN,Ms:C,Krzyœka
Krzyœka,false,NOUN,M,Krzyœka
Krzyœk¹,false,NOUN,N,Krzyœka
Krzyœkê,false,NOUN,B,Krzyœka
Krzyœki,false,NOUN,D,Krzyœka
Krzyœko,false,NOUN,W,Krzyœka
Krzywos¹da,true,NOUN,D:B,Krzywos¹d
Krzywos¹dem,true,NOUN,N,Krzywos¹d
Krzywos¹d,true,NOUN,M,Krzywos¹d
Krzywos¹dowi,true,NOUN,C,Krzywos¹d
Krzywos¹dzie,true,NOUN,Ms,Krzywos¹d
Krzywos¹dzie,true,NOUN,W,Krzywos¹d
Ksawera,false,NOUN,M,Ksawera
Ksawer¹,false,NOUN,N,Ksawera
Ksawerê,false,NOUN,B,Ksawera
Ksawero,false,NOUN,W,Ksawera
Ksawery,false,NOUN,D,Ksawera
Ksawerze,false,NOUN,Ms:C,Ksawera
Ksawerego,true,NOUN,D:B,Ksawery
Ksaweremu,true,NOUN,C,Ksawery
Ksawery,true,NOUN,M,Ksawery
Ksawery,true,NOUN,W,Ksawery
Ksawerym,true,NOUN,N,Ksawery
Ksawerym,true,NOUN,Ms,Ksawery
Ksaweryna,false,NOUN,M,Ksaweryna
Ksaweryn¹,false,NOUN,N,Ksaweryna
Ksawerynê,false,NOUN,B,Ksaweryna
Ksawerynie,false,NOUN,Ms:C,Ksaweryna
Ksaweryno,false,NOUN,W,Ksaweryna
Ksaweryny,false,NOUN,D,Ksaweryna
Ksenia,false,NOUN,M,Ksenia
Kseni¹,false,NOUN,N,Ksenia
Kseniê,false,NOUN,B,Ksenia
Kseni,false,NOUN,Ms:C,Ksenia
Kseni,false,NOUN,D,Ksenia
Ksenio,false,NOUN,W,Ksenia
Kseniu,false,NOUN,W,Ksenia
Ksenofoncie,true,NOUN,Ms,Ksenofont
Ksenofoncie,true,NOUN,W,Ksenofont
Ksenofonta,true,NOUN,D:B,Ksenofont
Ksenofontem,true,NOUN,N,Ksenofont
Ksenofont,true,NOUN,M,Ksenofont
Ksenofontowi,true,NOUN,C,Ksenofont
Kserksesa,true,NOUN,D:B,Kserkses
Kserksesem,true,NOUN,N,Kserkses
Kserksesie,true,NOUN,Ms,Kserkses
Kserksesie,true,NOUN,W,Kserkses
Kserkses,true,NOUN,M,Kserkses
Kserksesowi,true,NOUN,C,Kserkses
Ksymena,false,NOUN,M,Ksymena
Ksymen¹,false,NOUN,N,Ksymena
Ksymenê,false,NOUN,B,Ksymena
Ksymenie,false,NOUN,Ms:C,Ksymena
Ksymeno,false,NOUN,W,Ksymena
Ksymeny,false,NOUN,D,Ksymena
Kuba,true,NOUN,M,Kuba
Kub¹,true,NOUN,N,Kuba
Kubê,true,NOUN,B,Kuba
Kubie,true,NOUN,Ms:C,Kuba
Kubo,true,NOUN,W,Kuba
Kuby,true,NOUN,D,Kuba
Kubusia,true,NOUN,D:B,Kubuœ
Kubusiem,true,NOUN,N,Kubuœ
Kubusiowi,true,NOUN,C,Kubuœ
Kubusiu,true,NOUN,Ms,Kubuœ
Kubusiu,true,NOUN,W,Kubuœ
Kubuœ,true,NOUN,M,Kubuœ
Kuna,false,NOUN,M,Kuna
Kun¹,false,NOUN,N,Kuna
Kunê,false,NOUN,B,Kuna
Kunie,false,NOUN,Ms:C,Kuna
Kuno,false,NOUN,W,Kuna
Kuny,false,NOUN,D,Kuna
Kunda,false,NOUN,M,Kunda
Kund¹,false,NOUN,N,Kunda
Kundê,false,NOUN,B,Kunda
Kundo,false,NOUN,W,Kunda
Kundy,false,NOUN,D,Kunda
Kundzie,false,NOUN,Ms:C,Kunda
Kundzia,false,NOUN,M,Kundzia
Kundzi¹,false,NOUN,N,Kundzia
Kundziê,false,NOUN,B,Kundzia
Kundzi,false,NOUN,Ms:C,Kundzia
Kundzi,false,NOUN,D,Kundzia
Kundziu,false,NOUN,W,Kundzia
Kunegunda,false,NOUN,M,Kunegunda
Kunegund¹,false,NOUN,N,Kunegunda
Kunegundê,false,NOUN,B,Kunegunda
Kunegundo,false,NOUN,W,Kunegunda
Kunegundy,false,NOUN,D,Kunegunda
Kunegundzie,false,NOUN,Ms:C,Kunegunda
Kupida,true,NOUN,D:B,Kupido
Kupida,true,NOUN,D:B,Kupido
Kupidem,true,NOUN,N,Kupido
Kupidem,true,NOUN,N,Kupido
Kupido,true,NOUN,M,Kupido
Kupido,true,NOUN,M,Kupido
Kupido,true,NOUN,W,Kupido
Kupido,true,NOUN,W,Kupido
Kupidowi,true,NOUN,C,Kupido
Kupidowi,true,NOUN,C,Kupido
Kupidzie,true,NOUN,Ms,Kupido
Kupidzie,true,NOUN,Ms,Kupido
Kupidyna,true,NOUN,D:B,Kupidyn
Kupidynem,true,NOUN,N,Kupidyn
Kupidynie,true,NOUN,Ms,Kupidyn
Kupidynie,true,NOUN,W,Kupidyn
Kupidyn,true,NOUN,M,Kupidyn
Kupidynowi,true,NOUN,C,Kupidyn
Kurcie,true,NOUN,Ms,Kurt
Kurcie,true,NOUN,W,Kurt
Kurta,true,NOUN,D:B,Kurt
Kurtem,true,NOUN,N,Kurt
Kurt,true,NOUN,M,Kurt
Kurtowi,true,NOUN,C,Kurt
Kwintyliana,true,NOUN,D:B,Kwintylian
Kwintylianem,true,NOUN,N,Kwintylian
Kwintylianie,true,NOUN,Ms,Kwintylian
Kwintylianie,true,NOUN,W,Kwintylian
Kwintylian,true,NOUN,M,Kwintylian
Kwintylianowi,true,NOUN,C,Kwintylian
Kwiryna,true,NOUN,D:B,Kwiryn
Kwirynem,true,NOUN,N,Kwiryn
Kwirynie,true,NOUN,Ms,Kwiryn
Kwirynie,true,NOUN,W,Kwiryn
Kwiryn,true,NOUN,M,Kwiryn
Kwirynowi,true,NOUN,C,Kwiryn
Kwiryna,false,NOUN,M,Kwiryna
Kwiryn¹,false,NOUN,N,Kwiryna
Kwirynê,false,NOUN,B,Kwiryna
Kwirynie,false,NOUN,Ms:C,Kwiryna
Kwiryno,false,NOUN,W,Kwiryna
Kwiryny,false,NOUN,D,Kwiryna
Laertesa,true,NOUN,D:B,Laertes
Laertesem,true,NOUN,N,Laertes
Laertesie,true,NOUN,Ms,Laertes
Laertesie,true,NOUN,W,Laertes
Laertes,true,NOUN,M,Laertes
Laertesowi,true,NOUN,C,Laertes
Lajosa,true,NOUN,D:B,Lajos
Lajosem,true,NOUN,N,Lajos
Lajosie,true,NOUN,Ms,Lajos
Lajosie,true,NOUN,W,Lajos
Lajos,true,NOUN,M,Lajos
Lajosowi,true,NOUN,C,Lajos
Lambercie,true,NOUN,Ms,Lambert
Lambercie,true,NOUN,W,Lambert
Lamberta,true,NOUN,D:B,Lambert
Lambertem,true,NOUN,N,Lambert
Lambert,true,NOUN,M,Lambert
Lambertowi,true,NOUN,C,Lambert
Lambercie,false,NOUN,Ms:C,Lamberta
Lamberta,false,NOUN,M,Lamberta
Lambert¹,false,NOUN,N,Lamberta
Lambertê,false,NOUN,B,Lamberta
Lamberto,false,NOUN,W,Lamberta
Lamberty,false,NOUN,D,Lamberta
Lancelocie,true,NOUN,Ms,Lancelot
Lancelocie,true,NOUN,W,Lancelot
Lancelota,true,NOUN,D:B,Lancelot
Lancelotem,true,NOUN,N,Lancelot
Lancelot,true,NOUN,M,Lancelot
Lancelotowi,true,NOUN,C,Lancelot
Laokoona,true,NOUN,D:B,Laokoon
Laokoonem,true,NOUN,N,Laokoon
Laokoonie,true,NOUN,Ms,Laokoon
Laokoonie,true,NOUN,W,Laokoon
Laokoon,true,NOUN,M,Laokoon
Laokoonowi,true,NOUN,C,Laokoon
Larrego,true,NOUN,D:B,Larry
Larremu,true,NOUN,C,Larry
Larry’ego,true,NOUN,D:B,Larry
Larry’emu,true,NOUN,C,Larry
Larry,true,NOUN,M,Larry
Larry,true,NOUN,W,Larry
Larrym,true,NOUN,N,Larry
Larrym,true,NOUN,Ms,Larry
Larysa,false,NOUN,M,Larysa
Larys¹,false,NOUN,N,Larysa
Larysê,false,NOUN,B,Larysa
Larysie,false,NOUN,Ms:C,Larysa
Laryso,false,NOUN,W,Larysa
Larysy,false,NOUN,D,Larysa
Latinosa,true,NOUN,D:B,Latinos
Latinosem,true,NOUN,N,Latinos
Latinosie,true,NOUN,Ms,Latinos
Latinosie,true,NOUN,W,Latinos
Latinos,true,NOUN,M,Latinos
Latinosowi,true,NOUN,C,Latinos
Laura,false,NOUN,M,Laura
Laur¹,false,NOUN,N,Laura
Laurê,false,NOUN,B,Laura
Lauro,false,NOUN,W,Laura
Laury,false,NOUN,D,Laura
Laurze,false,NOUN,Ms:C,Laura
Laurencja,false,NOUN,M,Laurencja
Laurencj¹,false,NOUN,N,Laurencja
Laurencjê,false,NOUN,B,Laurencja
Laurencji,false,NOUN,Ms:C,Laurencja
Laurencji,false,NOUN,D,Laurencja
Laurencjo,false,NOUN,W,Laurencja
Laurencjusza,true,NOUN,D:B,Laurencjusz
Laurencjuszem,true,NOUN,N,Laurencjusz
Laurencjusz,true,NOUN,M,Laurencjusz
Laurencjuszowi,true,NOUN,C,Laurencjusz
Laurencjuszu,true,NOUN,Ms,Laurencjusz
Laurencjuszu,true,NOUN,W,Laurencjusz
Laurentego,true,NOUN,D:B,Laurenty
Laurentemu,true,NOUN,C,Laurenty
Laurenty,true,NOUN,M,Laurenty
Laurenty,true,NOUN,W,Laurenty
Laurentym,true,NOUN,N,Laurenty
Laurentym,true,NOUN,Ms,Laurenty
Laurentyna,true,NOUN,D:B,Laurentyn
Laurentynem,true,NOUN,N,Laurentyn
Laurentynie,true,NOUN,Ms,Laurentyn
Laurentynie,true,NOUN,W,Laurentyn
Laurentyn,true,NOUN,M,Laurentyn
Laurentynowi,true,NOUN,C,Laurentyn
Laurentyna,false,NOUN,M,Laurentyna
Laurentyn¹,false,NOUN,N,Laurentyna
Laurentynê,false,NOUN,B,Laurentyna
Laurentynie,false,NOUN,Ms:C,Laurentyna
Laurentyno,false,NOUN,W,Laurentyna
Laurentyny,false,NOUN,D,Laurentyna
Lea,false,NOUN,M,Lea
Le¹,false,NOUN,N,Lea
Leê,false,NOUN,B,Lea
Lei,false,NOUN,Ms:C,Lea
Lei,false,NOUN,D,Lea
Leo,false,NOUN,W,Lea
Leander,true,NOUN,M,Leander
Leandra,true,NOUN,D:B,Leander
Leandrem,true,NOUN,N,Leander
Leandrowi,true,NOUN,C,Leander
Leandrze,true,NOUN,Ms,Leander
Leandrze,true,NOUN,W,Leander
Lechos³awa,true,NOUN,D:B,Lechos³aw
Lechos³awem,true,NOUN,N,Lechos³aw
Lechos³awie,true,NOUN,Ms,Lechos³aw
Lechos³awie,true,NOUN,W,Lechos³aw
Lechos³aw,true,NOUN,M,Lechos³aw
Lechos³awowi,true,NOUN,C,Lechos³aw
Lechos³awa,false,NOUN,M,Lechos³awa
Lechos³aw¹,false,NOUN,N,Lechos³awa
Lechos³awê,false,NOUN,B,Lechos³awa
Lechos³awie,false,NOUN,Ms:C,Lechos³awa
Lechos³awo,false,NOUN,W,Lechos³awa
Lechos³awy,false,NOUN,D,Lechos³awa
Leda,false,NOUN,M,Leda
Led¹,false,NOUN,N,Leda
Ledê,false,NOUN,B,Leda
Ledo,false,NOUN,W,Leda
Ledy,false,NOUN,D,Leda
Ledzie,false,NOUN,Ms:C,Leda
Lejba,true,NOUN,D:B,Lejb
Lejbem,true,NOUN,N,Lejb
Lejbie,true,NOUN,Ms,Lejb
Lejbie,true,NOUN,W,Lejb
Lejb,true,NOUN,M,Lejb
Lejbowi,true,NOUN,C,Lejb
Lena,false,NOUN,M,Lena
Len¹,false,NOUN,N,Lena
Lenê,false,NOUN,B,Lena
Lenie,false,NOUN,Ms:C,Lena
Leno,false,NOUN,W,Lena
Leny,false,NOUN,D,Lena
Lea,true,NOUN,D:B,Leo
Leem,true,NOUN,N,Leo
Leo,true,NOUN,Ms,Leo
Leo,true,NOUN,M,Leo
Leo,true,NOUN,W,Leo
Leowi,true,NOUN,C,Leo
Leodegara,true,NOUN,D:B,Leodegar
Leodegarem,true,NOUN,N,Leodegar
Leodegar,true,NOUN,M,Leodegar
Leodegarowi,true,NOUN,C,Leodegar
Leodegarze,true,NOUN,Ms,Leodegar
Leodegarze,true,NOUN,W,Leodegar
Leokadia,false,NOUN,M,Leokadia
Leokadi¹,false,NOUN,N,Leokadia
Leokadiê,false,NOUN,B,Leokadia
Leokadii,false,NOUN,Ms:C,Leokadia
Leokadii,false,NOUN,D,Leokadia
Leokadio,false,NOUN,W,Leokadia
Leona,true,NOUN,D:B,Leon
Leonem,true,NOUN,N,Leon
Leonie,true,NOUN,Ms,Leon
Leonie,true,NOUN,W,Leon
Leon,true,NOUN,M,Leon
Leonowi,true,NOUN,C,Leon
Leona,false,NOUN,M,Leona
Leon¹,false,NOUN,N,Leona
Leonê,false,NOUN,B,Leona
Leonie,false,NOUN,Ms:C,Leona
Leono,false,NOUN,W,Leona
Leony,false,NOUN,D,Leona
Leonarda,true,NOUN,D:B,Leonard
Leonardem,true,NOUN,N,Leonard
Leonard,true,NOUN,M,Leonard
Leonardowi,true,NOUN,C,Leonard
Leonardzie,true,NOUN,Ms,Leonard
Leonardzie,true,NOUN,W,Leonard
Leonarda,true,NOUN,D:B,Leonardo
Leonardem,true,NOUN,N,Leonardo
Leonardo,true,NOUN,M,Leonardo
Leonardo,true,NOUN,W,Leonardo
Leonardowi,true,NOUN,C,Leonardo
Leonardzie,true,NOUN,Ms,Leonardo
Leoncja,false,NOUN,M,Leoncja
Leoncj¹,false,NOUN,N,Leoncja
Leoncjê,false,NOUN,B,Leoncja
Leoncji,false,NOUN,Ms:C,Leoncja
Leoncji,false,NOUN,D,Leoncja
Leoncjo,false,NOUN,W,Leoncja
Leoncjusza,true,NOUN,D:B,Leoncjusz
